n_qubits,sample,entropy_raw,entropy_norm,circuit_type,test,renyi_2,renyi_norm,purity,depth,qubit_i,qubit_j,distance,mutual_info,test_type,correlation,shots,error_rate,mitigated,correlation_avg_ones,correlation_zz_norm,mutual_info_approx,norm_theoretical,norm_observed,norm_num_states
12,23,,,,test4,,,,5.0,2.0,9.0,7.0,0.09698026165776816,,,,,,,,,,,
12,23,,,,test4,,,,5.0,2.0,10.0,8.0,0.09816843611112658,,,,,,,,,,,
12,23,,,,test4,,,,5.0,2.0,11.0,9.0,0.09888910034617578,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,8.0,5.0,0.09179150013761012,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,9.0,6.0,0.09502129316321362,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,10.0,7.0,0.09698026165776816,,,,,,,,,,,
12,23,,,,test4,,,,5.0,3.0,11.0,8.0,0.09816843611112658,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,8.0,4.0,0.08646647167633874,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,9.0,5.0,0.09179150013761012,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,10.0,6.0,0.09502129316321362,,,,,,,,,,,
12,23,,,,test4,,,,5.0,4.0,11.0,7.0,0.09698026165776816,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,8.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,9.0,4.0,0.08646647167633874,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,10.0,5.0,0.09179150013761012,,,,,,,,,,,
12,23,,,,test4,,,,5.0,5.0,11.0,6.0,0.09502129316321362,,,,,,,,,,,
12,23,,,,test4,,,,5.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,6.0,8.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,6.0,9.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,6.0,10.0,4.0,0.08646647167633874,,,,,,,,,,,
12,23,,,,test4,,,,5.0,6.0,11.0,5.0,0.09179150013761012,,,,,,,,,,,
12,23,,,,test4,,,,5.0,7.0,8.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,7.0,9.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,7.0,10.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,7.0,11.0,4.0,0.08646647167633874,,,,,,,,,,,
12,23,,,,test4,,,,5.0,8.0,9.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,8.0,10.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,8.0,11.0,3.0,0.07768698398515703,,,,,,,,,,,
12,23,,,,test4,,,,5.0,9.0,10.0,1.0,0.03934693402873666,,,,,,,,,,,
12,23,,,,test4,,,,5.0,9.0,11.0,2.0,0.06321205588285576,,,,,,,,,,,
12,23,,,,test4,,,,5.0,10.0,11.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,8.0,8.0,0.09816843611112658,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,9.0,9.0,0.09888910034617578,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,10.0,10.0,0.09932620530009145,,,,,,,,,,,
12,24,,,,test4,,,,5.0,0.0,11.0,11.0,0.0995913228561536,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,8.0,7.0,0.09698026165776816,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,9.0,8.0,0.09816843611112658,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,10.0,9.0,0.09888910034617578,,,,,,,,,,,
12,24,,,,test4,,,,5.0,1.0,11.0,10.0,0.09932620530009145,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,8.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,9.0,7.0,0.09698026165776816,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,10.0,8.0,0.09816843611112658,,,,,,,,,,,
12,24,,,,test4,,,,5.0,2.0,11.0,9.0,0.09888910034617578,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,8.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,9.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,10.0,7.0,0.09698026165776816,,,,,,,,,,,
12,24,,,,test4,,,,5.0,3.0,11.0,8.0,0.09816843611112658,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,8.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,9.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,10.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,4.0,11.0,7.0,0.09698026165776816,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,8.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,9.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,10.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,5.0,11.0,6.0,0.09502129316321362,,,,,,,,,,,
12,24,,,,test4,,,,5.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,6.0,8.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,6.0,9.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,6.0,10.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,6.0,11.0,5.0,0.09179150013761012,,,,,,,,,,,
12,24,,,,test4,,,,5.0,7.0,8.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,7.0,9.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,7.0,10.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,7.0,11.0,4.0,0.08646647167633874,,,,,,,,,,,
12,24,,,,test4,,,,5.0,8.0,9.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,8.0,10.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,8.0,11.0,3.0,0.07768698398515703,,,,,,,,,,,
12,24,,,,test4,,,,5.0,9.0,10.0,1.0,0.03934693402873666,,,,,,,,,,,
12,24,,,,test4,,,,5.0,9.0,11.0,2.0,0.06321205588285576,,,,,,,,,,,
12,24,,,,test4,,,,5.0,10.0,11.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,8.0,8.0,0.09816843611112658,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,9.0,9.0,0.09888910034617578,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,10.0,10.0,0.09932620530009145,,,,,,,,,,,
12,25,,,,test4,,,,5.0,0.0,11.0,11.0,0.0995913228561536,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,8.0,7.0,0.09698026165776816,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,9.0,8.0,0.09816843611112658,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,10.0,9.0,0.09888910034617578,,,,,,,,,,,
12,25,,,,test4,,,,5.0,1.0,11.0,10.0,0.09932620530009145,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,8.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,9.0,7.0,0.09698026165776816,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,10.0,8.0,0.09816843611112658,,,,,,,,,,,
12,25,,,,test4,,,,5.0,2.0,11.0,9.0,0.09888910034617578,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,8.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,9.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,10.0,7.0,0.09698026165776816,,,,,,,,,,,
12,25,,,,test4,,,,5.0,3.0,11.0,8.0,0.09816843611112658,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,8.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,9.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,10.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,4.0,11.0,7.0,0.09698026165776816,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,8.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,9.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,10.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,5.0,11.0,6.0,0.09502129316321362,,,,,,,,,,,
12,25,,,,test4,,,,5.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,6.0,8.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,6.0,9.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,6.0,10.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,6.0,11.0,5.0,0.09179150013761012,,,,,,,,,,,
12,25,,,,test4,,,,5.0,7.0,8.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,7.0,9.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,7.0,10.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,7.0,11.0,4.0,0.08646647167633874,,,,,,,,,,,
12,25,,,,test4,,,,5.0,8.0,9.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,8.0,10.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,8.0,11.0,3.0,0.07768698398515703,,,,,,,,,,,
12,25,,,,test4,,,,5.0,9.0,10.0,1.0,0.03934693402873666,,,,,,,,,,,
12,25,,,,test4,,,,5.0,9.0,11.0,2.0,0.06321205588285576,,,,,,,,,,,
12,25,,,,test4,,,,5.0,10.0,11.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,8.0,8.0,0.09816843611112658,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,9.0,9.0,0.09888910034617578,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,10.0,10.0,0.09932620530009145,,,,,,,,,,,
12,26,,,,test4,,,,5.0,0.0,11.0,11.0,0.0995913228561536,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,8.0,7.0,0.09698026165776816,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,9.0,8.0,0.09816843611112658,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,10.0,9.0,0.09888910034617578,,,,,,,,,,,
12,26,,,,test4,,,,5.0,1.0,11.0,10.0,0.09932620530009145,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,8.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,9.0,7.0,0.09698026165776816,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,10.0,8.0,0.09816843611112658,,,,,,,,,,,
12,26,,,,test4,,,,5.0,2.0,11.0,9.0,0.09888910034617578,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,8.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,9.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,10.0,7.0,0.09698026165776816,,,,,,,,,,,
12,26,,,,test4,,,,5.0,3.0,11.0,8.0,0.09816843611112658,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,8.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,9.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,10.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,4.0,11.0,7.0,0.09698026165776816,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,8.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,9.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,10.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,5.0,11.0,6.0,0.09502129316321362,,,,,,,,,,,
12,26,,,,test4,,,,5.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,6.0,8.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,6.0,9.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,6.0,10.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,6.0,11.0,5.0,0.09179150013761012,,,,,,,,,,,
12,26,,,,test4,,,,5.0,7.0,8.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,7.0,9.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,7.0,10.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,7.0,11.0,4.0,0.08646647167633874,,,,,,,,,,,
12,26,,,,test4,,,,5.0,8.0,9.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,8.0,10.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,8.0,11.0,3.0,0.07768698398515703,,,,,,,,,,,
12,26,,,,test4,,,,5.0,9.0,10.0,1.0,0.03934693402873666,,,,,,,,,,,
12,26,,,,test4,,,,5.0,9.0,11.0,2.0,0.06321205588285576,,,,,,,,,,,
12,26,,,,test4,,,,5.0,10.0,11.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,8.0,8.0,0.09816843611112658,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,9.0,9.0,0.09888910034617578,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,10.0,10.0,0.09932620530009145,,,,,,,,,,,
12,27,,,,test4,,,,5.0,0.0,11.0,11.0,0.0995913228561536,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,8.0,7.0,0.09698026165776816,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,9.0,8.0,0.09816843611112658,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,10.0,9.0,0.09888910034617578,,,,,,,,,,,
12,27,,,,test4,,,,5.0,1.0,11.0,10.0,0.09932620530009145,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,8.0,6.0,0.09502129316321362,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,9.0,7.0,0.09698026165776816,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,10.0,8.0,0.09816843611112658,,,,,,,,,,,
12,27,,,,test4,,,,5.0,2.0,11.0,9.0,0.09888910034617578,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,8.0,5.0,0.09179150013761012,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,9.0,6.0,0.09502129316321362,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,10.0,7.0,0.09698026165776816,,,,,,,,,,,
12,27,,,,test4,,,,5.0,3.0,11.0,8.0,0.09816843611112658,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,8.0,4.0,0.08646647167633874,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,9.0,5.0,0.09179150013761012,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,10.0,6.0,0.09502129316321362,,,,,,,,,,,
12,27,,,,test4,,,,5.0,4.0,11.0,7.0,0.09698026165776816,,,,,,,,,,,
